Property~Id~Id;Property~Имя~DisplayName;Property~Полное имя~FullName;Property~Классификация~ItemTypeDisplayName;Link~Прием значения из~MasterSCADA.ReadValue|False;Link~Передача значения в~MasterSCADA.ReadValue|True
2289919;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_4.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2290171;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Наименование;MasterSCADA.Attribute;;
2290172;ПУСК;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.ПУСК;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_5.StartManual
2290173;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_5.StopManual
2290174;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_5.ResetEngineFailure
2290175;Автоматический режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Автоматический режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_5.SetAuto
2290176;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_5.SetManual
2290177;Местный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Местный режим;MasterSCADA.Attribute;;
2290178;Дистанционный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Дистанционный режим;MasterSCADA.Attribute;;
2290179;Слово состояния;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Слово состояния;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.Background;
2290180;Слово положения;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Слово положения;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.Center;
2290181;Запускается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Запускается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.OriginalState.InProcessStart;
2290182;Останавливается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Останавливается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.OriginalState.InProcessStop;
2290183;Текстовый статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Текстовый статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.AlarmCode;Объекты.Узел 2 зал отстойников.Окна механизмов.flocculation_chamber_small_2_1_5.Текстовый статус
2290184;Ключ управления;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Ключ управления;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.key;
2290185;Режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Режим;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_5.OriginalState.Auto;
2316572;Порядковый номер;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Порядковый номер;MasterSCADA.Attribute;;
2290186;Время мониторинга;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Время мониторинга;MasterSCADA.Attribute;;
2290190;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Блокировка.Вход;MasterSCADA.Attribute;;
2290194;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Блокировка.Выход;MasterSCADA.Attribute;;
2290201;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Включить защиту.Вход;MasterSCADA.Attribute;;
2290205;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Включить защиту.Выход;MasterSCADA.Attribute;;
2290212;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Игнорирование аварии.Вход;MasterSCADA.Attribute;;
2290216;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_5.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2290468;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Наименование;MasterSCADA.Attribute;;
2290469;ПУСК;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.ПУСК;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_6.StartManual
2290470;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_6.StopManual
2290471;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_6.ResetEngineFailure
2290472;Автоматический режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Автоматический режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_6.SetAuto
2290473;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_1_6.SetManual
2290474;Местный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Местный режим;MasterSCADA.Attribute;;
2290475;Дистанционный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Дистанционный режим;MasterSCADA.Attribute;;
2290476;Слово состояния;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Слово состояния;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.Background;
2290477;Слово положения;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Слово положения;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.Center;
2290478;Запускается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Запускается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.OriginalState.InProcessStart;
2290479;Останавливается;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Останавливается;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.OriginalState.InProcessStop;
2290480;Текстовый статус;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Текстовый статус;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.AlarmCode;Объекты.Узел 2 зал отстойников.Окна механизмов.flocculation_chamber_small_2_1_6.Текстовый статус
2290481;Ключ управления;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Ключ управления;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.key;
2290482;Режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Режим;MasterSCADA.Attribute;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.STATES.node2.Mixer_Pos_2_1_6.OriginalState.Auto;
2316886;Порядковый номер;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Порядковый номер;MasterSCADA.Attribute;;
2290483;Время мониторинга;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Время мониторинга;MasterSCADA.Attribute;;
2290487;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Блокировка.Вход;MasterSCADA.Attribute;;
2290491;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Блокировка.Выход;MasterSCADA.Attribute;;
2290498;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Включить защиту.Вход;MasterSCADA.Attribute;;
2290502;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Включить защиту.Выход;MasterSCADA.Attribute;;
2290509;Вход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Игнорирование аварии.Вход;MasterSCADA.Attribute;;
2290513;Выход;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_1_6.Игнорирование аварии.Выход;MasterSCADA.Attribute;;
2290765;Наименование;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.Наименование;MasterSCADA.Attribute;;
2290766;ПУСК;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.ПУСК;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_2_1.StartManual
2290767;СТОП;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.СТОП;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_2_1.StopManual
2290768;СБРОС;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.СБРОС;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_2_1.ResetEngineFailure
2290769;Автоматический режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.Автоматический режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_2_1.SetAuto
2290770;Ручной режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.Ручной режим;MasterSCADA.Attribute;;Система.АРМ 1.Протоколы.OPC UA.IEC_DATA.Application.CTRL.scadaControl.Node2.Mixer_Pos_2_2_1.SetManual
2290771;Местный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.Местный режим;MasterSCADA.Attribute;;
2290772;Дистанционный режим;Объекты.Сигналы и экземпляры.Узел 2.Механизмы.Mixer_Pos_2_2_1.Дистанционный режим;MasterSCADA.Attribute;;
